content,user,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags
"பாதாம் 14, முந்திரி 11… தினமும் உங்களுக்கு எவ்ளோ ‘நட்ஸ்’ தேவைன்னு குறிச்சு வச்சுக்கோங்க! 

#tamilnews | #food 

https://t.co/4CBRWmu4ee","{'username': 'IeTamil', 'id': 849607165383811072, 'displayname': 'Indian Express Tamil', 'description': ""This is the official account of @IndianExpress 's Tamil edition, focusing on stories in and around Tamil Nadu."", 'rawDescription': ""This is the official account of @IndianExpress 's Tamil edition, focusing on stories in and around Tamil Nadu."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2017, 4, 5, 12, 58, 27, tzinfo=datetime.timezone.utc), 'followersCount': 21374, 'friendsCount': 956, 'statusesCount': 57647, 'favouritesCount': 38, 'listedCount': 97, 'mediaCount': 8541, 'location': '', 'protected': False, 'linkUrl': 'https://www.ietamil.com/', 'linkTcourl': 'https://t.co/aZPHCMUcwE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1458107051536633860/6_DPqI1l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/849607165383811072/1660639709', 'label': None}",0,0,0,0,ta,"['tamilnews', 'food']"
"14.11.2561
ความทรง​จ​ำ​เมื่อ​ 4​ ปี​ที่แล้ว​
พาน้องชายมากินข้าว​ 
#MarieGuimarPalace​ ร้านสวย​ อาหารอร่อย
#thaifood​ #food​ #foodstagram​ #yummy
#ลพบุรี​ #lopburi
#ซอ​ #Roy​ #Sukrit​ #sukritMinibus​ 😁​
#2018​ #2561​#thailand2561​ #thailand2018 https://t.co/1nvhxAR8tz","{'username': 'charm_kitpibul', 'id': 802892770813743104, 'displayname': 'Charm Kitpibul', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 11, 27, 15, 12, 8, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 263, 'statusesCount': 4126, 'favouritesCount': 15917, 'listedCount': 0, 'mediaCount': 3733, 'location': 'กรุงเทพมหานคร, ประเทศไทย', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/844963856631840768/Z1GQ4_G-_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,th,"['MarieGuimarPalace', 'thaifood', 'food', 'foodstagram', 'yummy', 'ลพบุรี', 'lopburi', 'ซอ', 'Roy', 'Sukrit', 'sukritMinibus', 'thailand2561', 'thailand2018']"
"😍
14.11.2561
ความทรง​จ​ำ​เมื่อ​ 4​ ปี​ที่แล้ว​
พาน้องชายมากินข้าว​ 
#MarieGuimarPalace​ ร้านสวย​ อาหารอร่อย
#thaifood​ #food​ #foodstagram​ #yummy
#ลพบุรี​ #lopburi
#roy​ #sukritMinibus​ 😁 https://t.co/bg7Hta02Fp","{'username': 'charm_kitpibul', 'id': 802892770813743104, 'displayname': 'Charm Kitpibul', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 11, 27, 15, 12, 8, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 263, 'statusesCount': 4126, 'favouritesCount': 15917, 'listedCount': 0, 'mediaCount': 3733, 'location': 'กรุงเทพมหานคร, ประเทศไทย', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/844963856631840768/Z1GQ4_G-_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,th,"['MarieGuimarPalace', 'thaifood', 'food', 'foodstagram', 'yummy', 'ลพบุรี', 'lopburi', 'roy', 'sukritMinibus']"
"14.11.2561
ความทรง​จ​ำ​เมื่อ​ 4​ ปี​ที่แล้ว​
พาน้องชายมากินข้าว​ 
#MarieGuimarPalace​ ร้านสวย​ อาหารอร่อย
#thaifood​ #food​ #foodstagram​ #yummy
#ลพบุรี​ #lopburi
#2018​ #2561​ @ Lop Buri, Thailand https://t.co/dkkHdoBos2","{'username': 'charm_kitpibul', 'id': 802892770813743104, 'displayname': 'Charm Kitpibul', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 11, 27, 15, 12, 8, tzinfo=datetime.timezone.utc), 'followersCount': 94, 'friendsCount': 263, 'statusesCount': 4126, 'favouritesCount': 15917, 'listedCount': 0, 'mediaCount': 3733, 'location': 'กรุงเทพมหานคร, ประเทศไทย', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/844963856631840768/Z1GQ4_G-_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,th,"['MarieGuimarPalace', 'thaifood', 'food', 'foodstagram', 'yummy', 'ลพบุรี', 'lopburi']"
"Chicken Meat | Highly Recommended | 
#chickenbenefits #eggsbenefits #poultry
#poultryresearch #poultrybenefits #poultryguides
#protein #HealthAwareness #PublicHealthGuides
#EggFacts #proteindiet #chickenandeggs #eathealthy #food #healthydiet 
#EggDiet #ChickenDiet #protein https://t.co/zHfhsvlEha","{'username': 'SehatmandPk', 'id': 1478958440953171968, 'displayname': 'Making Sehatmand Pakistan', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 1, 6, 5, 16, 16, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 3, 'statusesCount': 186, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 186, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1479325682010365952/d_3Fi_Go_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1478958440953171968/1642703392', 'label': None}",0,0,0,0,en,"['chickenbenefits', 'eggsbenefits', 'poultry', 'poultryresearch', 'poultrybenefits', 'poultryguides', 'protein', 'HealthAwareness', 'PublicHealthGuides', 'EggFacts', 'proteindiet', 'chickenandeggs', 'eathealthy', 'food', 'healthydiet', 'EggDiet', 'ChickenDiet', 'protein']"
"Chiikawa and Komeda Coffee Shop ""Winter Muchauma Collaboration""! Shironoir Muchauma Pudding"" and ""Chiikawa Comet Chicken Christmas Box"" etc․ https://t.co/h8Z9Zs6ZWP #japanesefood #japan #food #foodie #Restaurants #Winter_Muchachauma_Collaboration","{'username': 'entabecom', 'id': 1364294102221688832, 'displayname': 'entabe', 'description': 'Japanese food, food trends in Japan, popular gourmet, restaurants, new food products at convenience stores, gourmet events and more!', 'rawDescription': 'Japanese food, food trends in Japan, popular gourmet, restaurants, new food products at convenience stores, gourmet events and more!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 2, 23, 19, 20, 46, tzinfo=datetime.timezone.utc), 'followersCount': 27, 'friendsCount': 1, 'statusesCount': 12414, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 4, 'location': 'Tokyo, Japan', 'protected': False, 'linkUrl': 'http://entabe.com', 'linkTcourl': 'https://t.co/4yY2cHk5pA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1407534192053813249/sLJlAOyd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1364294102221688832/1621314361', 'label': None}",0,0,0,0,en,"['japanesefood', 'japan', 'food', 'foodie', 'Restaurants', 'Winter_Muchachauma_Collaboration']"
"Ganko Sushi opens first Southeast Asian outlet in Singapore:
https://t.co/fy4uj32e9V

#SGMagazine #dining #gankosushi #japanese #japanesefood #cuisine #omakase #exquisite #premium #affordable #sushi #sashimi #wheretoeat #singapore #food #foodie #yum #worthit https://t.co/SdagYtiC8w","{'username': 'SGmagazine', 'id': 69167365, 'displayname': 'SG Magazine', 'description': ""The insider's guide to Singapore.\nKeep up with us on Instagram at @sg_magazine."", 'rawDescription': ""The insider's guide to Singapore.\nKeep up with us on Instagram at @sg_magazine."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 8, 27, 1, 53, 14, tzinfo=datetime.timezone.utc), 'followersCount': 31851, 'friendsCount': 244, 'statusesCount': 15078, 'favouritesCount': 5, 'listedCount': 267, 'mediaCount': 8255, 'location': 'Singapore', 'protected': False, 'linkUrl': 'http://sgmagazine.com', 'linkTcourl': 'https://t.co/AjYYlDjhIy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1508288044142538752/mYvdZggz_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/69167365/1615361419', 'label': None}",0,0,0,0,en,"['SGMagazine', 'dining', 'gankosushi', 'japanese', 'japanesefood', 'cuisine', 'omakase', 'exquisite', 'premium', 'affordable', 'sushi', 'sashimi', 'wheretoeat', 'singapore', 'food', 'foodie', 'yum', 'worthit']"
"Prayagraj, a small, quaint town in the heart of Uttar Pradesh, is a food lover's paradise.

#Outlooktraveller #Sangam #Uttarpradesh #food #Prayagraj 

https://t.co/JotJ79BfWc https://t.co/nIdf3lp2BJ","{'username': 'oltraveller', 'id': 2302715016, 'displayname': 'Outlook Traveller', 'description': ""India's No. 1 iconic travel magazine and website."", 'rawDescription': ""India's No. 1 iconic travel magazine and website."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2014, 1, 21, 8, 12, 39, tzinfo=datetime.timezone.utc), 'followersCount': 200858, 'friendsCount': 203, 'statusesCount': 11704, 'favouritesCount': 1280, 'listedCount': 254, 'mediaCount': 4683, 'location': 'India', 'protected': False, 'linkUrl': 'https://www.outlookindia.com/outlooktraveller/', 'linkTcourl': 'https://t.co/wu1ateOEGO', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1573902027104845825/AdNDfwH0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2302715016/1664082558', 'label': None}",0,0,1,0,en,"['Outlooktraveller', 'Sangam', 'Uttarpradesh', 'food', 'Prayagraj']"
"Garlic Dhokla -- Got this packed for lunch :) 

Khud ka dhyan khud ko hi rakhna padta hai 🙂 

#Monday #food #Gujarat #dhokla https://t.co/02sjMMPNiE","{'username': 'PallaviJaiswal0', 'id': 136608630, 'displayname': 'TheCorporateLady🇮🇳', 'description': 'Music ..Moon..Nature..Foodie..Home Chef..Librian❤ and Single 💕\nChief Manager with a reputed Media..\nTweets are personal :)', 'rawDescription': 'Music ..Moon..Nature..Foodie..Home Chef..Librian❤ and Single 💕\nChief Manager with a reputed Media..\nTweets are personal :)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 4, 24, 12, 2, 24, tzinfo=datetime.timezone.utc), 'followersCount': 8412, 'friendsCount': 2583, 'statusesCount': 55850, 'favouritesCount': 121383, 'listedCount': 7, 'mediaCount': 3021, 'location': '', 'protected': False, 'linkUrl': 'https://secret.cooo.me/cf53ee7a1', 'linkTcourl': 'https://t.co/viJh65bSL1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588163743279886336/_OTa4p6a_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/136608630/1657582727', 'label': None}",4,2,19,0,hi,"['Monday', 'food', 'Gujarat', 'dhokla']"
"Grilled Chicken Wraps Will make your your day! So hurry up..
03010163333 || https://t.co/84MllNH0VY 
Location: Main Grand Trunk Rd, near Merryland Marriage Hall, Ghakri, Lalamusa, Gujrat, Punjab 50200
#kermis #foodie #food #fastfoodlife #wraps #wrapped #grilling #chickenrecipes https://t.co/6cfmAuz8oR","{'username': 'KermisPk', 'id': 1569635579436072960, 'displayname': 'Kermis.pk', 'description': 'Kermis is fast service and drive-thru window, providing food services in Lalamusa. One can enjoy most premium burgers & wraps through Kermis delivery services', 'rawDescription': 'Kermis is fast service and drive-thru window, providing food services in Lalamusa. One can enjoy most premium burgers & wraps through Kermis delivery services', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 9, 13, 10, 34, 45, tzinfo=datetime.timezone.utc), 'followersCount': 7, 'friendsCount': 4, 'statusesCount': 30, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 29, 'location': 'GT Rd, near Merryland Hall ', 'protected': False, 'linkUrl': 'https://kermis.pk/', 'linkTcourl': 'https://t.co/90UV6EM1vq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581937652944830464/BwDqOidW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1569635579436072960/1664623271', 'label': None}",0,0,0,0,en,"['kermis', 'foodie', 'food', 'fastfoodlife', 'wraps', 'wrapped', 'grilling', 'chickenrecipes']"
"চেনি বা মিঠাই নহয়! ডায়েবেটিছ ৰোগৰ বাবে বিহ এই ৭ বিধ খাদ্য 

https://t.co/COqcTfpUSy 

#diabetes #health #healthcare #food #PragNews","{'username': 'PragNews', 'id': 776063255198388226, 'displayname': 'Prag News', 'description': 'Prag News is one of the best and leading Assamese live news channel for the most authentic and latest updates. Get breaking news from across the globe 24x7', 'rawDescription': 'Prag News is one of the best and leading Assamese live news channel for the most authentic and latest updates. Get breaking news from across the globe 24x7', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 9, 14, 14, 21, 13, tzinfo=datetime.timezone.utc), 'followersCount': 45127, 'friendsCount': 110, 'statusesCount': 36297, 'favouritesCount': 343, 'listedCount': 51, 'mediaCount': 4841, 'location': 'Ulubari, Guwahati', 'protected': False, 'linkUrl': 'http://www.pragnews.com', 'linkTcourl': 'https://t.co/K7jTAcpCx8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1559836413545566209/iEqSHpx9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/776063255198388226/1637667623', 'label': None}",0,0,0,0,bn,"['diabetes', 'health', 'healthcare', 'food', 'PragNews']"
"Exercise is important as Food. You can do it at Home! Some of the ways I've don't it over the years and still do...

Best Exercise Equipment For Workouts at Home 👉 https://t.co/wMydwYTeIo

#excercise #excerciseequipment #supplements #workout #food #foodie #yummy #healthyfood https://t.co/aqBQkx6zAR","{'username': 'spaguyguy', 'id': 861302821, 'displayname': 'Guy Hopkins', 'description': 'Founder of The Spa Resorts, 1st Health destination resort in Thailand in 1992. Still want to help folks Look Better, Be Stronger & Live Longer.\nThe Health Guy', 'rawDescription': 'Founder of The Spa Resorts, 1st Health destination resort in Thailand in 1992. Still want to help folks Look Better, Be Stronger & Live Longer.\nThe Health Guy', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 10, 4, 12, 14, 9, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 325, 'statusesCount': 1471, 'favouritesCount': 32, 'listedCount': 0, 'mediaCount': 1463, 'location': 'Chiang Mai, Thailand', 'protected': False, 'linkUrl': 'http://the-health-guy.com', 'linkTcourl': 'https://t.co/PMyxsEMm9m', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1544618224343732224/bk25f7bm_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,1,0,en,"['excercise', 'excerciseequipment', 'supplements', 'workout', 'food', 'foodie', 'yummy', 'healthyfood']"
"During this time,
too many things,
Now it's finally over,
it's time to relax
#loli #food #model #play https://t.co/2L8JXma2sw","{'username': 'Yihan__Zheng', 'id': 1569595106310897666, 'displayname': 'Yihan Zheng', 'description': 'love travelling\nmakeups\nA little woman who is easy to think too much', 'rawDescription': 'love travelling\nmakeups\nA little woman who is easy to think too much', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 9, 13, 7, 53, 50, tzinfo=datetime.timezone.utc), 'followersCount': 203, 'friendsCount': 65, 'statusesCount': 85, 'favouritesCount': 402, 'listedCount': 0, 'mediaCount': 40, 'location': 'Zhejiang', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1570769281239117825/2JxaAR3J_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1569595106310897666/1663336368', 'label': None}",0,0,1,0,en,"['loli', 'food', 'model', 'play']"
